clade	species	start	end	gc_content	gc_stretch_count
NC_072419.2	2::NC_072419.2:5968-16330(+)	5400	5460	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	5430	5490	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	5460	5520	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	5490	5550	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	5520	5580	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	5550	5610	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	5580	5640	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	5610	5670	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	5640	5700	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	5670	5730	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	5700	5760	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	5730	5790	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	5760	5820	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	5790	5850	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	5820	5880	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	5850	5910	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	5880	5940	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	5910	5970	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	5940	6000	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	5970	6030	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6000	6060	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6030	6090	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6060	6120	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6090	6150	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6120	6180	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6150	6210	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6180	6240	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6210	6270	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6240	6300	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6270	6330	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6300	6360	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6330	6390	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6360	6420	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6390	6450	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6420	6480	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6450	6510	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6480	6540	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6510	6570	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6540	6600	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6570	6630	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6600	6660	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6630	6690	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6660	6720	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6690	6750	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6720	6780	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6750	6810	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6780	6840	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6810	6870	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6840	6900	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6870	6930	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6900	6960	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6930	6990	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6960	7020	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	6990	7050	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7020	7080	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7050	7110	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7080	7140	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7110	7170	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7140	7200	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7170	7230	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7200	7260	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7230	7290	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7260	7320	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7290	7350	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7320	7380	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7350	7410	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7380	7440	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7410	7470	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7440	7500	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7470	7530	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7500	7560	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7530	7590	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7560	7620	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7590	7650	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7620	7680	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7650	7710	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7680	7740	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7710	7770	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7740	7800	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7770	7830	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7800	7860	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7830	7890	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7860	7920	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7890	7950	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7920	7980	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7950	8010	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	7980	8040	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8010	8070	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8040	8100	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8070	8130	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8100	8160	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8130	8190	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8160	8220	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8190	8250	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8220	8280	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8250	8310	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8280	8340	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8310	8370	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8340	8400	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8370	8430	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8400	8460	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8430	8490	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8460	8520	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8490	8550	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8520	8580	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8550	8610	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8580	8640	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8610	8670	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8640	8700	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8670	8730	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8700	8760	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8730	8790	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8760	8820	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8790	8850	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8820	8880	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8850	8910	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8880	8940	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8910	8970	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8940	9000	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	8970	9030	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9000	9060	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9030	9090	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9060	9120	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9090	9150	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9120	9180	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9150	9210	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9180	9240	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9210	9270	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9240	9300	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9270	9330	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9300	9360	0.5167	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9330	9390	0.6	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9360	9420	0.6667	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9390	9450	0.6667	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9420	9480	0.6667	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9450	9510	0.6667	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9480	9540	0.6667	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9510	9570	0.6667	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9540	9600	0.6667	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9570	9630	0.6667	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9600	9660	0.6667	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9630	9690	0.6667	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9660	9720	0.6667	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9690	9750	0.6667	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9720	9780	0.6667	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9750	9810	0.6667	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9780	9840	0.6667	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9810	9870	0.6667	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9840	9900	0.6167	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9870	9930	0.5333	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9900	9960	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9930	9990	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9960	10020	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	9990	10050	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	10020	10080	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	10050	10110	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	10080	10140	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	10110	10170	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	10140	10200	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	10170	10230	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	10200	10260	0.5	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	10230	10290	0.5667	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	10260	10320	0.6	0
NC_072419.2	2::NC_072419.2:5968-16330(+)	10290	10350	0.5667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	0	60	0.3167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	30	90	0.3833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	60	120	0.5333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	90	150	0.4333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	120	180	0.3333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	150	210	0.4	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	180	240	0.4833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	210	270	0.5	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	240	300	0.4833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	270	330	0.4667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	300	360	0.4667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	330	390	0.4667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	360	420	0.4667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	390	450	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	420	480	0.4667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	450	510	0.4333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	480	540	0.4	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	510	570	0.4167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	540	600	0.4833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	570	630	0.5167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	600	660	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	630	690	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	660	720	0.4667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	690	750	0.4667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	720	780	0.4833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	750	810	0.4167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	780	840	0.4167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	810	870	0.4833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	840	900	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	870	930	0.4333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	900	960	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	930	990	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	960	1020	0.4167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	990	1050	0.4167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1020	1080	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1050	1110	0.4667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1080	1140	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1110	1170	0.4167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1140	1200	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1170	1230	0.5	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1200	1260	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1230	1290	0.4167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1260	1320	0.4667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1290	1350	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1320	1380	0.4333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1350	1410	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1380	1440	0.3833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1410	1470	0.4	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1440	1500	0.5167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1470	1530	0.5333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1500	1560	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1530	1590	0.3333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1560	1620	0.35	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1590	1650	0.4	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1620	1680	0.4167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1650	1710	0.4167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1680	1740	0.4333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1710	1770	0.5	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1740	1800	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1770	1830	0.4167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1800	1860	0.4167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1830	1890	0.4	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1860	1920	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1890	1950	0.4833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1920	1980	0.4833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1950	2010	0.5167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	1980	2040	0.5	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2010	2070	0.4667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2040	2100	0.5167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2070	2130	0.4833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2100	2160	0.4333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2130	2190	0.5	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2160	2220	0.4833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2190	2250	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2220	2280	0.4667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2250	2310	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2280	2340	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2310	2370	0.4833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2340	2400	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2370	2430	0.4	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2400	2460	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2430	2490	0.5	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2460	2520	0.4333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2490	2550	0.3667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2520	2580	0.4333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2550	2610	0.4833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2580	2640	0.4833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2610	2670	0.5167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2640	2700	0.5167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2670	2730	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2700	2760	0.3833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2730	2790	0.4333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2760	2820	0.4667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2790	2850	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2820	2880	0.4833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2850	2910	0.4667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2880	2940	0.4667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2910	2970	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2940	3000	0.3833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	2970	3030	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3000	3060	0.5167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3030	3090	0.4667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3060	3120	0.4333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3090	3150	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3120	3180	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3150	3210	0.4167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3180	3240	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3210	3270	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3240	3300	0.4167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3270	3330	0.4167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3300	3360	0.4167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3330	3390	0.4167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3360	3420	0.4667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3390	3450	0.5167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3420	3480	0.5333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3450	3510	0.5167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3480	3540	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3510	3570	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3540	3600	0.4167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3570	3630	0.3667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3600	3660	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3630	3690	0.5167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3660	3720	0.5	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3690	3750	0.5167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3720	3780	0.5333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3750	3810	0.4833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3780	3840	0.3833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3810	3870	0.3667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3840	3900	0.4	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3870	3930	0.4667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3900	3960	0.5333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3930	3990	0.5333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3960	4020	0.5333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	3990	4050	0.5167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4020	4080	0.4833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4050	4110	0.5	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4080	4140	0.5	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4110	4170	0.5167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4140	4200	0.5167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4170	4230	0.5167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4200	4260	0.5167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4230	4290	0.5	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4260	4320	0.4667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4290	4350	0.4333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4320	4380	0.5167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4350	4410	0.55	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4380	4440	0.5333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4410	4470	0.55	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4440	4500	0.5333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4470	4530	0.5167	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4500	4560	0.4667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4530	4590	0.4833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4560	4620	0.55	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4590	4650	0.5333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4620	4680	0.5	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4650	4710	0.5333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4680	4740	0.55	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4710	4770	0.55	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4740	4800	0.55	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4770	4830	0.4667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4800	4860	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4830	4890	0.4333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4860	4920	0.4	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4890	4950	0.4333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4920	4980	0.4667	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4950	5010	0.4833	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	4980	5040	0.5333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	5010	5070	0.55	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	5040	5100	0.5333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	5070	5130	0.5	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	5100	5160	0.45	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	5130	5190	0.5	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	5160	5220	0.5333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	5190	5250	0.5333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	5220	5280	0.55	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	5250	5310	0.5333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	5280	5340	0.5333	0
NC_072408.2	-2::NC_072408.2:55382236-55394629(-)	5310	5370	0.5667	0
